census_t_1,quarter,year.x,total,econ_crime,violent_crime,drug_crime,no_units,pop,crime_rate,stock_units,log_crime_rate,log_total,log_econ_crime,log_violent_crime,log_drug_crime,diff_log_crime_rate,q_year,time_index,treat_post,treat,treat_change,treat_index,treat_index_max,id
17031311500,1,2001,20,16,3,1,0,334,91.0470409711684,0,4.51137630670173,2.99573227355399,2.77258872223978,1.09861228866811,0,0,1/2001,9,0,0,0,0,0,17031311500
17031311500,2,2001,27,17,6,4,0,334,91.0470409711684,0,4.51137630670173,3.29583686600433,2.83321334405622,1.79175946922806,1.38629436111989,0,2/2001,10,0,0,0,0,0,17031311500
17031311500,3,2001,24,21,3,0,0,334,91.0470409711684,0,4.51137630670173,3.17805383034795,3.04452243772342,1.09861228866811,-Inf,0,3/2001,11,0,0,0,0,0,17031311500
17031311500,4,2001,19,15,1,3,0,334,91.0470409711684,0,4.51137630670173,2.94443897916644,2.70805020110221,0,1.09861228866811,0,4/2001,12,0,0,0,0,0,17031311500
17031311500,1,2002,8,6,0,2,0,334,91.0470409711684,0,4.51137630670173,2.07944154167984,1.79175946922806,-Inf,0.693147180559945,0,1/2002,13,0,0,0,0,0,17031311500
17031311500,2,2002,10,10,0,0,0,334,91.0470409711684,0,4.51137630670173,2.30258509299405,2.30258509299405,-Inf,-Inf,0,2/2002,14,0,0,0,0,0,17031311500
17031311500,3,2002,29,22,5,2,0,334,91.0470409711684,0,4.51137630670173,3.36729582998647,3.09104245335832,1.6094379124341,0.693147180559945,0,3/2002,15,0,0,0,0,0,17031311500
17031311500,4,2002,13,12,1,0,0,334,91.0470409711684,0,4.51137630670173,2.56494935746154,2.484906649788,0,-Inf,0,4/2002,16,0,0,0,0,0,17031311500
17031311500,1,2003,10,10,0,0,0,334,91.0470409711684,0,4.51137630670173,2.30258509299405,2.30258509299405,-Inf,-Inf,0,1/2003,17,0,0,0,0,0,17031311500
17031311500,2,2003,26,23,2,1,0,334,91.0470409711684,0,4.51137630670173,3.25809653802148,3.13549421592915,0.693147180559945,0,0,2/2003,18,0,0,0,0,0,17031311500
17031311500,3,2003,14,14,0,0,0,334,91.0470409711684,0,4.51137630670173,2.63905732961526,2.63905732961526,-Inf,-Inf,0,3/2003,19,0,0,0,0,0,17031311500
17031311500,4,2003,22,14,4,4,0,334,91.0470409711684,0,4.51137630670173,3.09104245335832,2.63905732961526,1.38629436111989,1.38629436111989,0,4/2003,20,0,0,0,0,0,17031311500
17031311500,1,2004,11,10,0,1,0,334,91.0470409711684,0,4.51137630670173,2.39789527279837,2.30258509299405,-Inf,0,0,1/2004,21,0,0,0,0,0,17031311500
17031311500,2,2004,11,11,0,0,0,334,91.0470409711684,0,4.51137630670173,2.39789527279837,2.39789527279837,-Inf,-Inf,0,2/2004,22,0,0,0,0,0,17031311500
17031311500,3,2004,18,13,4,1,0,334,91.0470409711684,0,4.51137630670173,2.89037175789616,2.56494935746154,1.38629436111989,0,0,3/2004,23,0,0,0,0,0,17031311500
17031311500,4,2004,17,16,0,1,0,334,91.0470409711684,0,4.51137630670173,2.83321334405622,2.77258872223978,-Inf,0,0,4/2004,24,0,0,0,0,0,17031311500
17031311500,1,2005,20,19,1,0,0,334,91.0470409711684,0,4.51137630670173,2.99573227355399,2.94443897916644,0,-Inf,0,1/2005,25,0,0,0,0,0,17031311500
17031311500,2,2005,17,15,2,0,0,334,91.0470409711684,0,4.51137630670173,2.83321334405622,2.70805020110221,0.693147180559945,-Inf,0,2/2005,26,0,0,0,0,0,17031311500
17031320100,1,1999,181,115,4,3,0,5305,40.5278039585297,0,3.70198825606172,5.19849703126583,4.74493212836325,1.38629436111989,1.09861228866811,,1/1999,1,0,0,0,0,0,17031320100
17031320100,2,1999,181,115,7,3,0,5305,59.1894439208294,0,4.08074321384231,5.19849703126583,4.74493212836325,1.94591014905531,1.09861228866811,0.37875495778059,2/1999,2,0,0,0,0,0,17031320100
17031320100,3,1999,181,115,6,8,0,5305,74.6465598491989,0,4.31276443918853,5.19849703126583,4.74493212836325,1.79175946922806,2.07944154167984,0.232021225346228,3/1999,3,0,0,0,0,0,17031320100
17031320100,4,1999,181,115,2,2,0,5305,50.5183788878417,0,3.92233720844491,5.19849703126583,4.74493212836325,0.693147180559945,0.693147180559945,-0.390427230743624,4/1999,4,0,0,0,0,0,17031320100
17031320100,1,2000,181,115,3,7,0,5305,46.559849198869,0,3.84073856456203,5.19849703126583,4.74493212836325,1.09861228866811,1.94591014905531,-0.0815986438828791,1/2000,5,0,0,0,0,0,17031320100
17031320100,2,2000,181,115,9,2,0,5305,59.5664467483506,0,4.08709244152097,5.19849703126583,4.74493212836325,2.19722457733622,0.693147180559945,0.246353876958935,2/2000,6,0,0,0,0,0,17031320100
17031320100,3,2000,181,115,7,3,0,5305,67.8605089538172,0,4.21745425938421,5.19849703126583,4.74493212836325,1.94591014905531,1.09861228866811,0.130361817863244,3/2000,7,0,0,0,0,0,17031320100
17031320100,4,2000,181,115,2,4,0,5305,46.1828463713478,0,3.83260843847878,5.19849703126583,4.74493212836325,0.693147180559945,1.38629436111989,-0.384845820905429,4/2000,8,0,0,0,0,0,17031320100
17031320100,1,2001,181,115,7,2,0,5305,45.8058435438266,0,3.8244116712746,5.19849703126583,4.74493212836325,1.94591014905531,0.693147180559945,-0.00819676720417828,1/2001,9,0,0,0,0,0,17031320100
17031320100,2,2001,181,115,3,7,0,5305,45.9943449575872,0,3.82851845322726,5.19849703126583,4.74493212836325,1.09861228866811,1.94591014905531,0.00410678195265346,2/2001,10,0,0,0,0,0,17031320100
17031320100,3,2001,181,115,6,2,0,5305,45.0518378887842,0,3.80781377986556,5.19849703126583,4.74493212836325,1.79175946922806,0.693147180559945,-0.0207046733616911,3/2001,11,0,0,0,0,0,17031320100
17031320100,4,2001,181,115,2,8,0,5305,37.7002827521206,0,3.62966759448209,5.19849703126583,4.74493212836325,0.693147180559945,2.07944154167984,-0.178146185383474,4/2001,12,0,0,0,0,0,17031320100
17031320100,1,2002,136,115,4,3,0,5305,25.636192271442,0,3.24400511367011,4.91265488573605,4.74493212836325,1.38629436111989,1.09861228866811,-0.385662480811985,1/2002,13,0,0,0,0,0,17031320100
17031320100,2,2002,174,115,4,3,0,5305,32.799245994345,0,3.49040552714858,5.15905529921453,4.74493212836325,1.38629436111989,1.09861228866811,0.246400413478477,2/2002,14,0,0,0,0,0,17031320100
17031320100,3,2002,181,115,4,7,0,5305,39.0197926484449,0,3.66406902119942,5.19849703126583,4.74493212836325,1.38629436111989,1.94591014905531,0.17366349405084,3/2002,15,0,0,0,0,0,17031320100
17031320100,4,2002,153,115,5,2,0,5305,28.8407163053723,0,3.36178814932649,5.03043792139244,4.74493212836325,1.6094379124341,0.693147180559945,-0.302280871872934,4/2002,16,0,0,0,0,0,17031320100
17031320100,1,2003,150,115,3,6,0,5305,28.2752120640905,0,3.34198552203031,5.01063529409626,4.74493212836325,1.09861228866811,1.79175946922806,-0.0198026272961798,1/2003,17,0,0,0,0,0,17031320100
17031320100,2,2003,173,115,2,5,0,5305,32.6107445805844,0,3.48464182243183,5.15329159449778,4.74493212836325,0.693147180559945,1.6094379124341,0.142656300401523,2/2003,18,0,0,0,0,0,17031320100
17031320100,3,2003,181,115,5,6,0,5305,35.626767200754,0,3.5730972429937,5.19849703126583,4.74493212836325,1.6094379124341,1.79175946922806,0.0884554205618637,3/2003,19,0,0,0,0,0,17031320100
17031320100,4,2003,181,115,5,7,0,5305,36.569274269557,0,3.59920838699738,5.19849703126583,4.74493212836325,1.6094379124341,1.94591014905531,0.0261111440036856,4/2003,20,0,0,0,0,0,17031320100
17031320100,1,2004,165,115,4,1,0,5305,31.1027332704995,0,3.43729570183463,5.10594547390058,4.74493212836325,1.38629436111989,0,-0.161912685162747,1/2004,21,0,0,0,0,0,17031320100
17031320100,2,2004,181,115,5,6,0,5305,34.684260131951,0,3.54628598554304,5.19849703126583,4.74493212836325,1.6094379124341,1.79175946922806,0.108990283708405,2/2004,22,0,0,0,0,0,17031320100
17031320100,3,2004,181,115,5,6,0,5305,46.559849198869,0,3.84073856456203,5.19849703126583,4.74493212836325,1.6094379124341,1.79175946922806,0.294452579018992,3/2004,23,0,0,0,0,0,17031320100
17031320100,4,2004,181,115,3,4,0,5305,39.5852968897267,0,3.67845775865152,5.19849703126583,4.74493212836325,1.09861228866811,1.38629436111989,-0.162280805910509,4/2004,24,0,0,0,0,0,17031320100
17031320100,1,2005,125,115,1,3,0,5305,23.5626767200754,0,3.15966396523635,4.8283137373023,4.74493212836325,0,1.09861228866811,-0.518793793415168,1/2005,25,0,0,0,0,0,17031320100
17031320100,2,2005,181,115,5,10,0,5305,37.51178133836,0,3.62465505265855,5.19849703126583,4.74493212836325,1.6094379124341,2.30258509299405,0.464991087422192,2/2005,26,0,0,0,0,0,17031320100
17031320200,1,1999,181,115,11,16,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.39789527279837,2.77258872223978,,1/1999,1,0,0,0,0,0,17031320200
17031320200,2,1999,181,115,8,17,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.07944154167984,2.83321334405622,0,2/1999,2,0,0,0,0,0,17031320200
17031320200,3,1999,181,115,13,8,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.56494935746154,2.07944154167984,0,3/1999,3,0,0,0,0,0,17031320200
17031320200,4,1999,181,115,13,12,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.56494935746154,2.484906649788,0,4/1999,4,0,0,0,0,0,17031320200
17031320200,1,2000,181,115,8,20,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.07944154167984,2.99573227355399,0,1/2000,5,0,0,0,0,0,17031320200
17031320200,2,2000,181,115,10,12,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.30258509299405,2.484906649788,0,2/2000,6,0,0,0,0,0,17031320200
17031320200,3,2000,181,115,9,21,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.19722457733622,3.04452243772342,0,3/2000,7,0,0,0,0,0,17031320200
17031320200,4,2000,181,115,9,31,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.19722457733622,3.43398720448515,0,4/2000,8,0,0,0,0,0,17031320200
17031320200,1,2001,181,115,11,25,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.39789527279837,3.2188758248682,0,1/2001,9,0,0,0,0,0,17031320200
17031320200,2,2001,181,115,8,13,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.07944154167984,2.56494935746154,0,2/2001,10,0,0,0,0,0,17031320200
17031320200,3,2001,181,115,6,22,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,1.79175946922806,3.09104245335832,0,3/2001,11,0,0,0,0,0,17031320200
17031320200,4,2001,181,115,6,17,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,1.79175946922806,2.83321334405622,0,4/2001,12,0,0,0,0,0,17031320200
17031320200,1,2002,181,115,10,11,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.30258509299405,2.39789527279837,0,1/2002,13,0,0,0,0,0,17031320200
17031320200,2,2002,181,115,13,9,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.56494935746154,2.19722457733622,0,2/2002,14,0,0,0,0,0,17031320200
17031320200,3,2002,181,115,9,18,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.19722457733622,2.89037175789616,0,3/2002,15,0,0,0,0,0,17031320200
17031320200,4,2002,181,115,9,26,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.19722457733622,3.25809653802148,0,4/2002,16,0,0,0,0,0,17031320200
17031320200,1,2003,181,115,4,13,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,1.38629436111989,2.56494935746154,0,1/2003,17,0,0,0,0,0,17031320200
17031320200,2,2003,181,115,6,20,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,1.79175946922806,2.99573227355399,0,2/2003,18,0,0,0,0,0,17031320200
17031320200,3,2003,181,115,7,10,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,1.94591014905531,2.30258509299405,0,3/2003,19,0,0,0,0,0,17031320200
17031320200,4,2003,181,115,9,14,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.19722457733622,2.63905732961526,0,4/2003,20,0,0,0,0,0,17031320200
17031320200,1,2004,181,115,8,6,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.07944154167984,1.79175946922806,0,1/2004,21,0,0,0,0,0,17031320200
17031320200,2,2004,181,115,7,17,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,1.94591014905531,2.83321334405622,0,2/2004,22,0,0,0,0,0,17031320200
17031320200,3,2004,181,115,8,11,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.07944154167984,2.39789527279837,0,3/2004,23,0,0,0,0,0,17031320200
17031320200,4,2004,181,115,7,7,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,1.94591014905531,1.94591014905531,0,4/2004,24,0,0,0,0,0,17031320200
17031320200,1,2005,181,115,2,12,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,0.693147180559945,2.484906649788,0,1/2005,25,0,0,0,0,0,17031320200
17031320200,2,2005,181,115,10,16,0,855,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.30258509299405,2.77258872223978,0,2/2005,26,0,0,0,0,0,17031320200
17031320300,1,1999,50,48,1,1,0,334,91.0470409711684,0,4.51137630670173,3.91202300542815,3.87120101090789,0,0,,1/1999,1,0,0,0,0,0,17031320300
17031320300,2,1999,80,76,3,1,0,334,91.0470409711684,0,4.51137630670173,4.38202663467388,4.33073334028633,1.09861228866811,0,0,2/1999,2,0,0,0,0,0,17031320300
17031320300,3,1999,85,85,0,0,0,334,91.0470409711684,0,4.51137630670173,4.44265125649032,4.44265125649032,-Inf,-Inf,0,3/1999,3,0,0,0,0,0,17031320300
17031320300,4,1999,70,65,4,1,0,334,91.0470409711684,0,4.51137630670173,4.24849524204936,4.17438726989564,1.38629436111989,0,0,4/1999,4,0,0,0,0,0,17031320300
17031320300,1,2000,66,63,1,2,0,334,91.0470409711684,0,4.51137630670173,4.18965474202643,4.14313472639153,0,0.693147180559945,0,1/2000,5,0,0,0,0,0,17031320300
17031320300,2,2000,65,62,0,3,0,334,91.0470409711684,0,4.51137630670173,4.17438726989564,4.12713438504509,-Inf,1.09861228866811,0,2/2000,6,0,0,0,0,0,17031320300
17031320300,3,2000,62,61,1,0,0,334,91.0470409711684,0,4.51137630670173,4.12713438504509,4.11087386417331,0,-Inf,0,3/2000,7,0,0,0,0,0,17031320300
17031320300,4,2000,65,61,1,3,0,334,91.0470409711684,0,4.51137630670173,4.17438726989564,4.11087386417331,0,1.09861228866811,0,4/2000,8,0,0,0,0,0,17031320300
17031320300,1,2001,54,50,0,4,0,334,91.0470409711684,0,4.51137630670173,3.98898404656427,3.91202300542815,-Inf,1.38629436111989,0,1/2001,9,0,0,0,0,0,17031320300
17031320300,2,2001,57,55,2,0,0,334,91.0470409711684,0,4.51137630670173,4.04305126783455,4.00733318523247,0.693147180559945,-Inf,0,2/2001,10,0,0,0,0,0,17031320300
17031320300,3,2001,56,56,0,0,0,334,91.0470409711684,0,4.51137630670173,4.02535169073515,4.02535169073515,-Inf,-Inf,0,3/2001,11,0,0,0,0,0,17031320300
17031320300,4,2001,65,62,0,3,0,334,91.0470409711684,0,4.51137630670173,4.17438726989564,4.12713438504509,-Inf,1.09861228866811,0,4/2001,12,0,0,0,0,0,17031320300
17031320300,1,2002,55,54,0,1,0,334,91.0470409711684,0,4.51137630670173,4.00733318523247,3.98898404656427,-Inf,0,0,1/2002,13,0,0,0,0,0,17031320300
17031320300,2,2002,47,44,1,2,0,334,91.0470409711684,0,4.51137630670173,3.85014760171006,3.78418963391826,0,0.693147180559945,0,2/2002,14,0,0,0,0,0,17031320300
17031320300,3,2002,53,53,0,0,0,334,91.0470409711684,0,4.51137630670173,3.97029191355212,3.97029191355212,-Inf,-Inf,0,3/2002,15,0,0,0,0,0,17031320300
17031320300,4,2002,49,47,0,2,0,334,91.0470409711684,0,4.51137630670173,3.89182029811063,3.85014760171006,-Inf,0.693147180559945,0,4/2002,16,0,0,0,0,0,17031320300
17031320300,1,2003,48,48,0,0,0,334,91.0470409711684,0,4.51137630670173,3.87120101090789,3.87120101090789,-Inf,-Inf,0,1/2003,17,0,0,0,0,0,17031320300
17031320300,2,2003,50,47,0,3,0,334,91.0470409711684,0,4.51137630670173,3.91202300542815,3.85014760171006,-Inf,1.09861228866811,0,2/2003,18,0,0,0,0,0,17031320300
17031320300,3,2003,41,40,1,0,0,334,91.0470409711684,0,4.51137630670173,3.71357206670431,3.68887945411394,0,-Inf,0,3/2003,19,0,0,0,0,0,17031320300
17031320300,4,2003,38,38,0,0,0,334,91.0470409711684,0,4.51137630670173,3.63758615972639,3.63758615972639,-Inf,-Inf,0,4/2003,20,0,0,0,0,0,17031320300
17031320300,1,2004,41,39,0,2,0,334,91.0470409711684,0,4.51137630670173,3.71357206670431,3.66356164612965,-Inf,0.693147180559945,0,1/2004,21,0,0,0,0,0,17031320300
17031320300,2,2004,40,40,0,0,0,334,91.0470409711684,0,4.51137630670173,3.68887945411394,3.68887945411394,-Inf,-Inf,0,2/2004,22,0,0,0,0,0,17031320300
17031320300,3,2004,51,49,0,2,0,334,91.0470409711684,0,4.51137630670173,3.93182563272433,3.89182029811063,-Inf,0.693147180559945,0,3/2004,23,0,0,0,0,0,17031320300
17031320300,4,2004,39,35,3,1,0,334,91.0470409711684,0,4.51137630670173,3.66356164612965,3.55534806148941,1.09861228866811,0,0,4/2004,24,0,0,0,0,0,17031320300
17031320300,1,2005,32,32,0,0,0,334,91.0470409711684,0,4.51137630670173,3.46573590279973,3.46573590279973,-Inf,-Inf,0,1/2005,25,0,0,0,0,0,17031320300
17031320300,2,2005,42,41,0,1,0,334,91.0470409711684,0,4.51137630670173,3.73766961828337,3.71357206670431,-Inf,0,0,2/2005,26,0,0,0,0,0,17031320300
17031320400,1,1999,166,115,2,4,0,575,91.0470409711684,0,4.51137630670173,5.11198778835654,4.74493212836325,0.693147180559945,1.38629436111989,,1/1999,1,0,0,0,0,0,17031320400
17031320400,2,1999,175,115,6,25,0,575,91.0470409711684,0,4.51137630670173,5.16478597392351,4.74493212836325,1.79175946922806,3.2188758248682,0,2/1999,2,0,0,0,0,0,17031320400
17031320400,3,1999,181,115,5,12,0,575,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,1.6094379124341,2.484906649788,0,3/1999,3,0,0,0,0,0,17031320400
17031320400,4,1999,181,115,5,2,0,575,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,1.6094379124341,0.693147180559945,0,4/1999,4,0,0,0,0,0,17031320400
17031320400,1,2000,154,115,5,2,0,575,91.0470409711684,0,4.51137630670173,5.03695260241363,4.74493212836325,1.6094379124341,0.693147180559945,0,1/2000,5,0,0,0,0,0,17031320400
17031320400,2,2000,177,115,6,13,0,575,91.0470409711684,0,4.51137630670173,5.17614973257383,4.74493212836325,1.79175946922806,2.56494935746154,0,2/2000,6,0,0,0,0,0,17031320400
17031320400,3,2000,181,115,6,9,0,575,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,1.79175946922806,2.19722457733622,0,3/2000,7,0,0,0,0,0,17031320400
17031320400,4,2000,166,115,2,5,0,575,91.0470409711684,0,4.51137630670173,5.11198778835654,4.74493212836325,0.693147180559945,1.6094379124341,0,4/2000,8,0,0,0,0,0,17031320400
17031320400,1,2001,142,115,1,6,0,575,91.0470409711684,0,4.51137630670173,4.95582705760126,4.74493212836325,0,1.79175946922806,0,1/2001,9,0,0,0,0,0,17031320400
17031320400,2,2001,162,115,6,11,0,575,91.0470409711684,0,4.51137630670173,5.08759633523238,4.74493212836325,1.79175946922806,2.39789527279837,0,2/2001,10,0,0,0,0,0,17031320400
17031320400,3,2001,181,115,1,20,0,575,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,0,2.99573227355399,0,3/2001,11,0,0,0,0,0,17031320400
17031320400,4,2001,143,115,1,13,0,575,91.0470409711684,0,4.51137630670173,4.96284463025991,4.74493212836325,0,2.56494935746154,0,4/2001,12,0,0,0,0,0,17031320400
17031320400,1,2002,99,90,1,8,0,575,91.0470409711684,0,4.51137630670173,4.59511985013459,4.49980967033027,0,2.07944154167984,0,1/2002,13,0,0,0,0,0,17031320400
17031320400,2,2002,142,115,7,8,0,575,91.0470409711684,0,4.51137630670173,4.95582705760126,4.74493212836325,1.94591014905531,2.07944154167984,0,2/2002,14,0,0,0,0,0,17031320400
17031320400,3,2002,181,115,2,6,0,575,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,0.693147180559945,1.79175946922806,0,3/2002,15,0,0,0,0,0,17031320400
17031320400,4,2002,153,115,4,10,0,575,91.0470409711684,0,4.51137630670173,5.03043792139244,4.74493212836325,1.38629436111989,2.30258509299405,0,4/2002,16,0,0,0,0,0,17031320400
17031320400,1,2003,100,95,0,5,0,575,91.0470409711684,0,4.51137630670173,4.60517018598809,4.55387689160054,-Inf,1.6094379124341,0,1/2003,17,0,0,0,0,0,17031320400
17031320400,2,2003,131,115,3,10,0,575,91.0470409711684,0,4.51137630670173,4.87519732320115,4.74493212836325,1.09861228866811,2.30258509299405,0,2/2003,18,0,0,0,0,0,17031320400
17031320400,3,2003,152,115,3,15,0,575,91.0470409711684,0,4.51137630670173,5.02388052084628,4.74493212836325,1.09861228866811,2.70805020110221,0,3/2003,19,0,0,0,0,0,17031320400
17031320400,4,2003,119,113,3,3,0,575,91.0470409711684,0,4.51137630670173,4.77912349311153,4.72738781871234,1.09861228866811,1.09861228866811,0,4/2003,20,0,0,0,0,0,17031320400
17031320400,1,2004,93,87,2,4,0,575,91.0470409711684,0,4.51137630670173,4.53259949315326,4.46590811865458,0.693147180559945,1.38629436111989,0,1/2004,21,0,0,0,0,0,17031320400
17031320400,2,2004,109,93,6,10,0,575,91.0470409711684,0,4.51137630670173,4.69134788222914,4.53259949315326,1.79175946922806,2.30258509299405,0,2/2004,22,0,0,0,0,0,17031320400
17031320400,3,2004,171,115,3,11,0,575,91.0470409711684,0,4.51137630670173,5.14166355650266,4.74493212836325,1.09861228866811,2.39789527279837,0,3/2004,23,0,0,0,0,0,17031320400
17031320400,4,2004,115,111,2,2,0,575,91.0470409711684,0,4.51137630670173,4.74493212836325,4.70953020131233,0.693147180559945,0.693147180559945,0,4/2004,24,0,0,0,0,0,17031320400
17031320400,1,2005,62,56,2,4,0,575,91.0470409711684,0,4.51137630670173,4.12713438504509,4.02535169073515,0.693147180559945,1.38629436111989,0,1/2005,25,0,0,0,0,0,17031320400
17031320400,2,2005,122,109,3,10,0,575,91.0470409711684,0,4.51137630670173,4.80402104473326,4.69134788222914,1.09861228866811,2.30258509299405,0,2/2005,26,0,0,0,0,0,17031320400
17031320500,1,1999,181,115,9,16,0,6727,89.6387691392894,0,4.49578791768372,5.19849703126583,4.74493212836325,2.19722457733622,2.77258872223978,,1/1999,1,0,0,0,0,0,17031320500
17031320500,2,1999,181,115,14,29,0,6727,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.63905732961526,3.36729582998647,0.0155883890180135,2/1999,2,0,0,0,0,0,17031320500
17031320500,3,1999,181,115,12,33,0,6727,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.484906649788,3.49650756146648,0,3/1999,3,0,0,0,0,0,17031320500
17031320500,4,1999,181,115,9,29,0,6727,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.19722457733622,3.36729582998647,0,4/1999,4,0,0,0,0,0,17031320500
17031320500,1,2000,181,115,15,32,0,6727,91.0470409711684,0,4.51137630670173,5.19849703126583,4.74493212836325,2.70805020110221,3.46573590279973,0,1/2000,5,0,0,0,0,0,17031320500
17031320500,2,2000,181,115,18,35,0,6727,87.7062583618255,0,4.4739932578563,5.19849703126583,4.74493212836325,2.89037175789616,3.55534806148941,-0.0373830488454336,2/2000,6,0,0,0,0,0,17031320500
17031320500,3,2000,181,115,18,37,0,6727,85.9224022595511,0,4.45344458962891,5.19849703126583,4.74493212836325,2.89037175789616,3.61091791264422,-0.0205486682273879,3/2000,7,0,0,0,0,0,17031320500
17031320500,4,2000,181,115,17,22,0,6727,82.8006540805708,0,4.41643596088382,5.19849703126583,4.74493212836325,2.83321334405622,3.09104245335832,-0.0370086287450935,4/2000,8,0,0,0,0,0,17031320500
17031320500,1,2001,181,115,11,33,0,6727,78.3410138248848,0,4.36107126949789,5.19849703126583,4.74493212836325,2.39789527279837,3.49650756146648,-0.0553646913859218,1/2001,9,0,0,0,0,0,17031320500
17031320500,2,2001,181,115,6,20,0,6727,67.7865318864278,0,4.21636353047092,5.19849703126583,4.74493212836325,1.79175946922806,2.99573227355399,-0.144707739026976,2/2001,10,0,0,0,0,0,17031320500
17031320500,3,2001,181,115,14,24,0,6727,75.5165749962836,0,4.32435216853501,5.19849703126583,4.74493212836325,2.63905732961526,3.17805383034795,0.107988638064096,3/2001,11,0,0,0,0,0,17031320500
17031320500,4,2001,181,115,15,25,0,6727,70.0163520142709,0,4.24872881497295,5.19849703126583,4.74493212836325,2.70805020110221,3.2188758248682,-0.0756233535620634,4/2001,12,0,0,0,0,0,17031320500
17031320500,1,2002,181,115,8,20,0,6727,54.2589564441802,0,3.99376807453902,5.19849703126583,4.74493212836325,2.07944154167984,2.99573227355399,-0.254960740433927,1/2002,13,0,0,0,0,0,17031320500
17031320500,2,2002,181,115,10,26,0,6727,65.5567117585848,0,4.18291559640338,5.19849703126583,4.74493212836325,2.30258509299405,3.25809653802148,0.189147521864355,2/2002,14,0,0,0,0,0,17031320500
17031320500,3,2002,181,115,10,23,0,6727,71.0569347405976,0,4.26348145344799,5.19849703126583,4.74493212836325,2.30258509299405,3.13549421592915,0.0805658570446095,3/2002,15,0,0,0,0,0,17031320500
17031320500,4,2002,181,115,6,16,0,6727,61.8403448788464,0,4.12455598121779,5.19849703126583,4.74493212836325,1.79175946922806,2.77258872223978,-0.138925472230193,4/2002,16,0,0,0,0,0,17031320500
17031320500,1,2003,181,115,8,14,0,6727,57.6780139735395,0,4.0548760605798,5.19849703126583,4.74493212836325,2.07944154167984,2.63905732961526,-0.0696799206379897,1/2003,17,0,0,0,0,0,17031320500
17031320500,2,2003,181,115,9,12,0,6727,59.3132154006244,0,4.08283213784639,5.19849703126583,4.74493212836325,2.19722457733622,2.484906649788,0.0279560772665901,2/2003,18,0,0,0,0,0,17031320500
17031320500,3,2003,181,115,7,16,0,6727,59.4618700758139,0,4.08533526806451,5.19849703126583,4.74493212836325,1.94591014905531,2.77258872223978,0.00250313021811888,3/2003,19,0,0,0,0,0,17031320500
17031320500,4,2003,181,115,10,12,0,6727,55.8941578712651,0,4.02345986434643,5.19849703126583,4.74493212836325,2.30258509299405,2.484906649788,-0.061875403718088,4/2003,20,0,0,0,0,0,17031320500
17031320500,1,2004,181,115,9,4,0,6727,47.272186710272,0,3.85592210373671,5.19849703126583,4.74493212836325,2.19722457733622,1.38629436111989,-0.167537760609717,1/2004,21,0,0,0,0,0,17031320500
17031320500,2,2004,181,115,11,8,0,6727,56.9347405975918,0,4.04190571013718,5.19849703126583,4.74493212836325,2.39789527279837,2.07944154167984,0.185983606400469,2/2004,22,0,0,0,0,0,17031320500
